% of Total,% of Total,Report
", {0} failed",", {0} failed",Bulk Operation
"Define membership tiers with different access levels, credit allowances, and amenity bundles.","Define membership tiers with different access levels, credit allowances, and amenity bundles."
"Define which documentation entries must be read before this one, creating a structured learning path.","Define which documentation entries must be read before this one, creating a structured learning path."
Delivery,Delivery
Demo Day,Demo Day
Depends On,Depends On,Relation Type
Deposit,Deposit
Deposit / تأمين,Deposit / تأمين,Receipt Type
Depth,Depth
Depth — العمق,Depth — العمق
Description,Description,Field
Description (Arabic) / الوصف بالعربية,Description (Arabic) / الوصف بالعربية
Description / الوصف,Description / الوصف
Design Config — إعدادات التصميم,Design Config — إعدادات التصميم
Design Configuration,Design Configuration,DocType
Details,Details,Section
Details / التفاصيل,Details / التفاصيل,Legal Document
Directory,Directory
Disable Auto-Renew,Disable Auto-Renew
Discount %,Discount %,Space Booking
Discount % / نسبة الخصم,Discount % / نسبة الخصم,Member Contract
Discussion,Discussion
Display / العرض,Display / العرض
Document (Back) / المستند (وجه خلفي),Document (Back) / المستند (وجه خلفي),Legal Document
Document (Front) / المستند (وجه أمامي),Document (Front) / المستند (وجه أمامي),Legal Document
Document Number / رقم المستند,Document Number / رقم المستند,Legal Document
Document Type / نوع المستند,Document Type / نوع المستند,Legal Document
Documentation Entry,Documentation Entry,DocType
Documentation Type,Documentation Type,Documentation Entry
Documentation — التوثيق,Documentation — التوثيق
Download QR Code,Download QR Code
Draft,Draft,Status
Draft / مسودة,Draft / مسودة,Member Contract Status
Draft → Submitted → Confirmed → Checked In → Checked Out → Invoiced,Draft → Submitted → Confirmed → Checked In → Checked Out → Invoiced
Driver License / رخصة القيادة,Driver License / رخصة القيادة,Legal Document Type
Driving License,Driving License
Dropped,Dropped,Training Progress Status
Duration (hours),Duration (hours),Space Booking
Duration (min),Duration (min),Workspace Tour
Dynamic Pricing,Dynamic Pricing
Dynamic pricing applied: {0},Dynamic pricing applied: {0}
"Each booking, day pass, or amenity usage deducts credits. Top-ups and plan renewals add credits.","Each booking, day pass, or amenity usage deducts credits. Top-ups and plan renewals add credits."
Each confirmed booking generates a QR code for self-service check-in.,Each confirmed booking generates a QR code for self-service check-in.
"Each member has a credit wallet showing current balance, total earned, and total spent.","Each member has a credit wallet showing current balance, total earned, and total spent."
"Each plan includes benefits: booking credits, locker access, event invites, etc.","Each plan includes benefits: booking credits, locker access, event invites, etc."
"Each type can have its own default pricing structure: hourly, daily, or monthly rates.","Each type can have its own default pricing structure: hourly, daily, or monthly rates."
Early Bird,Early Bird
Edit Profile,Edit Profile,Portal
EGP,EGP,Currency
Email,Email,Field
Email / البريد الإلكتروني,Email / البريد الإلكتروني,Member Contract
Employee ↔ Member,Employee ↔ Member
Enable AI Features,Enable AI Features,Settings
Enable Analytics / تفعيل التحليلات,Enable Analytics / تفعيل التحليلات
Enable ARKAMOR IoT,Enable ARKAMOR IoT,Settings
Enable ARKANOOR Hub,Enable ARKANOOR Hub,Settings
Enable Auto-Renew,Enable Auto-Renew
Enable Community / تفعيل المجتمع,Enable Community / تفعيل المجتمع
Enable Day Pass / تفعيل تصريح اليوم,Enable Day Pass / تفعيل تصريح اليوم
Enable Events / تفعيل الفعاليات,Enable Events / تفعيل الفعاليات
Enable Member Directory / تفعيل دليل الأعضاء,Enable Member Directory / تفعيل دليل الأعضاء
Enable Multi-Location / تفعيل تعدد الفروع,Enable Multi-Location / تفعيل تعدد الفروع
Enable Online Payments,Enable Online Payments
Enable RTL,Enable RTL,Design
Enable Trial / تفعيل التجربة,Enable Trial / تفعيل التجربة
Enable VoIP,Enable VoIP,Settings
End,End,Space Booking
End Date,End Date,Field
End Date & Time / تاريخ ووقت الانتهاء,End Date & Time / تاريخ ووقت الانتهاء
End Date / تاريخ النهاية,End Date / تاريخ النهاية,Member Contract
End date must be after start date,End date must be after start date,Validation
End Time,End Time,Training Session
End time must be after start time,End time must be after start time,Validation
End Time must be after Start Time,End Time must be after Start Time,Validation
End time must be after start time.,End time must be after start time.
End — النهاية,End — النهاية,ARK Live Dialog
"End-to-end platform for managing shared workspaces — from booking and membership to billing, community, and marketplace. Built on ERPNext for seamless financial integration.","End-to-end platform for managing shared workspaces — from booking and membership to billing, community, and marketplace. Built on ERPNext for seamless financial integration."
Engagement,Engagement
English,English,Language
English Font,English Font,Design
English terms are required,English terms are required,Validation
Enroll,Enroll,Button
Enrolled,Enrolled,Training Progress Status
Enrollment Date,Enrollment Date,User Training Progress
Enter your full name,Enter your full name
Enterprise,Enterprise
Enterprise Co-Working Space Management,Enterprise Co-Working Space Management,App Description
Entity,Entity
Entity Relationships — علاقات البيانات,Entity Relationships — علاقات البيانات
Entity Type,Entity Type
Entity Type — نوع الكيان,Entity Type — نوع الكيان
Entity — الكيان,Entity — الكيان
"Entries support Markdown, images, and code examples for technical documentation.","Entries support Markdown, images, and code examples for technical documentation."
ERPNext Branch / فرع ERPNext,ERPNext Branch / فرع ERPNext
Error,Error
Evening,Evening
Event,Event,Source
Event Attendee,Event Attendee
Event coordination,Event coordination
Event is full,Event is full
Event Management,Event Management
Event Management & RSVP,Event Management & RSVP
Event Name (Arabic) / اسم الفعالية بالعربية,Event Name (Arabic) / اسم الفعالية بالعربية
Event Name / اسم الفعالية,Event Name / اسم الفعالية
Event Registration,Event Registration
Event Registration Update,Event Registration Update
Event Space,Event Space,Plan Type
Event Space — قاعة فعاليات,Event Space — قاعة فعاليات,Setup Wizard
Event Type / نوع الفعالية,Event Type / نوع الفعالية
Events,Events
Events can be open to all or restricted to membership tiers.,Events can be open to all or restricted to membership tiers.
Events — الفعاليات,Events — الفعاليات
"Every credit movement is logged with type, amount, reference document, and timestamp.","Every credit movement is logged with type, amount, reference document, and timestamp."
"Exam room scheduling, specialist time-slots. Patient check-in via QR, billing integration with insurance.","Exam room scheduling, specialist time-slots. Patient check-in via QR, billing integration with insurance."
Exchange Rate,Exchange Rate
Expected,Expected
Expected & checked in,Expected & checked in
Expected Arrival,Expected Arrival
Expected Departure,Expected Departure
Expected departure must be after expected arrival,Expected departure must be after expected arrival
Expected Start,Expected Start,Workspace Lead
Expert,Expert
Expire,Expire
Expired,Expired,Status
expired,expired
Expired / منتهي,Expired / منتهي,Member Contract Status
Expires,Expires
Expires At,Expires At
Expiry / الانتهاء,Expiry / الانتهاء,Contract Legal Document
Expiry Date / تاريخ الانتهاء,Expiry Date / تاريخ الانتهاء,Legal Document
Explore,Explore
Explore Connections,Explore Connections
Explore Relationships,Explore Relationships
Explore your ARKSpace tools:,Explore your ARKSpace tools:
Explorer,Explorer
Extend / Shorten,Extend / Shorten
Extend / Shorten — تمديد أو تقصير,Extend / Shorten — تمديد أو تقصير
Failed,Failed
Failed to cancel booking,Failed to cancel booking,Portal
Failed to generate QR for booking {0},Failed to generate QR for booking {0}
Failed to initiate payment. Please check your payment gateway configuration.,Failed to initiate payment. Please check your payment gateway configuration.
Failed to load schedule,Failed to load schedule
FAQ,FAQ,Documentation Type
Fawry,Fawry
Feature,Feature
Features,Features,Settings Section
Fee,Fee
Fee / الرسوم,Fee / الرسوم
Fee Amount,Fee Amount,Training Session
Feed,Feed
Feedback,Feedback,Field
Feedback & Notes,Feedback & Notes,Section
Field Restrictions,Field Restrictions
"Fill in visitor details and save, or use Quick Walk-in for immediate check-in.","Fill in visitor details and save, or use Quick Walk-in for immediate check-in."
Filter,Filter,Portal
Filter by branch,Filter by branch
Financial / البيانات المالية,Financial / البيانات المالية,Member Contract
Find Free Space,Find Free Space
Find Free Spaces,Find Free Spaces
Find Free Spaces — ابحث عن مساحة فارغة,Find Free Spaces — ابحث عن مساحة فارغة
First Membership Plan — خطة العضوية الأولى,First Membership Plan — خطة العضوية الأولى,Setup Wizard
Fiscal Year Start,Fiscal Year Start,Settings
Fitness & Wellness,Fitness & Wellness
Fixed Amount,Fixed Amount
Floor,Floor,Co-working Space
Floor / الطابق,Floor / الطابق,Member Contract
Floor Plan,Floor Plan
Floor plan monitoring,Floor plan monitoring
Floor Plan — مخطط الطابق,Floor Plan — مخطط الطابق,Floor Plan Page
Floor — الطابق,Floor — الطابق
Flow,Flow
"Follow the onboarding wizard to learn how ARKSpace works, or jump directly to any section.","Follow the onboarding wizard to learn how ARKSpace works, or jump directly to any section."
Follow Up,Follow Up,Section
Follow Up Date,Follow Up Date,Workspace Tour
Forecast,Forecast
Forecast Start,Forecast Start
Foreign Company Docs / مستندات شركة أجنبية,Foreign Company Docs / مستندات شركة أجنبية,Legal Document Type
frappe_visual is required. Please install it first.,frappe_visual is required. Please install it first.
Free,Free
Free Session,Free Session,Training Session
free spaces found,free spaces found
Free Trial,Free Trial
Fri,Fri
Friday,Friday
From,From,Field
From / من,From / من,Payment Receipt
From Date,From Date,Field
From Member / من العضو,From Member / من العضو
From Member Name / اسم العضو المرسل,From Member Name / اسم العضو المرسل
Front Desk,Front Desk
Front Desk Bundle,Front Desk Bundle
Full Admin Bundle,Full Admin Bundle
Full Day,Full Day
Full Documentation,Full Documentation,Documentation Entry
Full ERP Integration (ERPNext),Full ERP Integration (ERPNext)
Full Interactive Tour,Full Interactive Tour
Full Name,Full Name
Full system configuration,Full system configuration
Fullscreen,Fullscreen,Button
Gallery,Gallery,Co-working Space
Gallery Images,Gallery Images
Gateway,Gateway
Gateway Details,Gateway Details
Gateway Fee,Gateway Fee
Gateway Reference,Gateway Reference
Gateway Response,Gateway Response
Gateway Status,Gateway Status
General,General,Settings Section
Generate QR Code,Generate QR Code
Generating QR Code...,Generating QR Code...
Generating QR codes for today's bookings...,Generating QR codes for today's bookings...
Get Day Pass,Get Day Pass
Get instant access to our workspace — no membership required,Get instant access to our workspace — no membership required
Get Started,Get Started
Getting Started — ابدأ الآن,Getting Started — ابدأ الآن
Go to Login,Go to Login
Gold,Gold,Badge Level
Grand Total,Grand Total,Report
Grid View — عرض الشبكة,Grid View — عرض الشبكة
Group By,Group By,Filter
Guest,Guest
Guest Name,Guest Name
Guest Type,Guest Type
Hackathon,Hackathon
Half Day,Half Day
Handle membership lifecycle,Handle membership lifecycle
Help,Help
Here are the visual tools available to you:,Here are the visual tools available to you:
Here's how the booking flow works:,Here's how the booking flow works:
Host,Host
Host (Member),Host (Member)
Host Department,Host Department
Host Name,Host Name
Host Notification,Host Notification
Host:,Host:
Hot Desk,Hot Desk,Plan Type
Hot Desk — مكتب مشترك,Hot Desk — مكتب مشترك,Setup Wizard
"Hot Desk, Private Office, Meeting Room…","Hot Desk, Private Office, Meeting Room…"
Hourly,Hourly,Booking Type
Hourly Price,Hourly Price,Amenity
Hourly Rate,Hourly Rate,Co-working Space
Hourly · Daily · Monthly,Hourly · Daily · Monthly
Hours Booked,Hours Booked,Report
hours included,hours included
How Spaces & Bookings Work,How Spaces & Bookings Work
hr,hr,Unit
Icon,Icon,Amenity
Icon Class,Icon Class,Training Badge
Icon Library,Icon Library,Design
Icons,Icons,Section
ID Number,ID Number
ID Type,ID Type
ID Verification,ID Verification
Idea,Idea
"If you have any questions, please contact our front desk.","If you have any questions, please contact our front desk.",Notification
Image / الصورة,Image / الصورة
In Progress,In Progress,Training Session Status
Included Credits,Included Credits,Membership Plan
Included Hours,Included Hours,Membership Plan
Included Hours / Month,Included Hours / Month,Membership Plan
Industry Use-Cases — حالات الاستخدام,Industry Use-Cases — حالات الاستخدام
Initial Credits,Initial Credits,Membership
Initiated,Initiated
Initiated At,Initiated At
Initiating payment...,Initiating payment...
Instructor,Instructor,Training Session
Insufficient credits,Insufficient credits,Validation
"Insufficient credits. Available: {0}, Requested: {1}","Insufficient credits. Available: {0}, Requested: {1}",Validation
Integration Setup,Integration Setup
Integrations,Integrations,Settings Section
Integrations — التكاملات,Integrations — التكاملات
Interactive 2D Floor Plan,Interactive 2D Floor Plan
Interest,Interest,Section
Interest Level,Interest Level,Workspace Tour
Interested,Interested,Tour Outcome
Interested Plan,Interested Plan,Workspace Lead
Interested Space Type,Interested Space Type,Workspace Lead
Intermediate,Intermediate,Training Level
Internal Notes,Internal Notes,User Training Progress
Interview,Interview
Invalid action. Use 'accept' or 'decline'.,Invalid action. Use 'accept' or 'decline'.
Invalid QR code — authentication failed,Invalid QR code — authentication failed
Invalid QR code — missing parameters,Invalid QR code — missing parameters
Invalid webhook signature,Invalid webhook signature
Invoice,Invoice
Invoice Prefix,Invoice Prefix,Settings
Invoices,Invoices
Iqama,Iqama
Is Active / نشط,Is Active / نشط
Is Anonymous / مجهول,Is Anonymous / مجهول
Is Featured / مميز,Is Featured / مميز
Is Free / مجاني,Is Free / مجاني
Is Mandatory,Is Mandatory,Documentation Prerequisite
Is Pinned / مثبت,Is Pinned / مثبت
Is Trial,Is Trial
Issue at front desk or online. QR code generated for entry.,Issue at front desk or online. QR code generated for entry.
Issue Date / تاريخ الإصدار,Issue Date / تاريخ الإصدار,Legal Document
Issuing Authority / جهة الإصدار,Issuing Authority / جهة الإصدار,Legal Document
It will be auto-renewed.,It will be auto-renewed.,Notification
Job Posting,Job Posting
Join ARKSpace,Join ARKSpace
Key business workflows in ARKSpace,Key business workflows in ARKSpace
Knowledge Base,Knowledge Base
Language,Language,Contract Template
Last 30 Days,Last 30 Days
Last 6 Months,Last 6 Months
Last 60 Days,Last 60 Days
Last 90 Days,Last 90 Days
Last Reviewed,Last Reviewed,Documentation Entry
Last Year,Last Year
Latitude / خط العرض,Latitude / خط العرض
Lead,Lead,Workspace Tour
Lead already converted,Lead already converted,Validation
Lead Conversion,Lead Conversion
"Lead conversion funnel, tour scheduling, follow-up tracking.","Lead conversion funnel, tour scheduling, follow-up tracking."
Lead Name,Lead Name,Workspace Lead
Lead Pipeline,Lead Pipeline,Dashboard Chart
Lead Prefix,Lead Prefix,Settings
Leave 0 for free trial / اترك 0 للتجربة المجانية,Leave 0 for free trial / اترك 0 للتجربة المجانية
Legal Document,Legal Document,DocType
Legal Document / المستند القانوني,Legal Document / المستند القانوني,Contract Legal Document
Legal Documents,Legal Documents
Legal Documents / المستندات القانونية,Legal Documents / المستندات القانونية,Member Contract
Legal Documents — المستندات القانونية,Legal Documents — المستندات القانونية
Legal Documents — المستندات القانونية للعقود,Legal Documents — المستندات القانونية للعقود
Legend,Legend
Let's set up your co-working space in a few easy steps.,Let's set up your co-working space in a few easy steps.,Setup Wizard
Level,Level,Training Badge
Like,Like
Like ♡,Like ♡
Liked,Liked
Liked!,Liked!
Likes Count / عدد الإعجابات,Likes Count / عدد الإعجابات
Link Color,Link Color,Design
Link Hover Color,Link Hover Color,Design
"Link legal documents (NDAs, terms of service, waivers) to specific contracts.","Link legal documents (NDAs, terms of service, waivers) to specific contracts."
Link related documentation entries to help readers discover connected topics and guides.,Link related documentation entries to help readers discover connected topics and guides.
Link spaces to floor zones for the Live Floor Plan view.,Link spaces to floor zones for the Live Floor Plan view.
Link to Spaces,Link to Spaces
Linked Documents,Linked Documents
Links,Links,Section
Live,Live,Floor Plan
Live Floor Plan,Live Floor Plan
Live Plan,Live Plan
Load More,Load More
Loading command center...,Loading command center...
Loading community...,Loading community...
Loading exploration…,Loading exploration…
Loading explorer...,Loading explorer...
Loading flow...,Loading flow...
Loading graph...,Loading graph...
Loading schedule…,Loading schedule…
Localization,Localization,Settings Section
Location / الموقع,Location / الموقع
Login here,Login here
Long Booking,Long Booking
Longitude / خط الطول,Longitude / خط الطول
Lost,Lost,Status
lost,lost
Lunch & Learn,Lunch & Learn
Main Branch,Main Branch,Setup Wizard
Main Image,Main Image,Co-working Space
"Maintain a library of legal documents — terms of service, NDAs, waivers, and policies.","Maintain a library of legal documents — terms of service, NDAs, waivers, and policies."
Maintenance,Maintenance,Status
Maintenance Spaces / مساحات الصيانة,Maintenance Spaces / مساحات الصيانة
Maintenance — صيانة,Maintenance — صيانة,Legend
Manage multiple locations with independent settings but centralized reporting.,Manage multiple locations with independent settings but centralized reporting.
Manage spaces and process bookings,Manage spaces and process bookings
Manager,Manager
Manager Bundle,Manager Bundle
Manual,Manual
Mark one image as the primary thumbnail that appears in listings and cards.,Mark one image as the primary thumbnail that appears in listings and cards.
Mark {0} booking(s) as No Show?,Mark {0} booking(s) as No Show?,Bulk Operation
Marketplace,Marketplace
Marketplace access,Marketplace access
Master Legal Library,Master Legal Library
Mastery,Mastery,Badge Category
Max Adjustment Cap,Max Adjustment Cap
Max Attendees / الحد الأقصى للحضور,Max Attendees / الحد الأقصى للحضور
Max Capacity / السعة القصوى,Max Capacity / السعة القصوى
Max Guests,Max Guests,Membership Plan
Max Hours,Max Hours
Max Participants,Max Participants,Training Session
Max Trial Days / أقصى أيام التجربة,Max Trial Days / أقصى أيام التجربة
Media,Media,Section
Medical Clinics,Medical Clinics
Meeting,Meeting
Meeting Room,Meeting Room,Plan Type
Meeting Room Hours / Month,Meeting Room Hours / Month,Membership Plan
Meeting Room — غرفة اجتماعات,Meeting Room — غرفة اجتماعات,Setup Wizard
meeting rooms,meeting rooms
Meeting URL,Meeting URL,Training Session
Meetup,Meetup
Member,Member,Space Booking
Member (Customer),Member (Customer),User Training Progress
Member / Customer,Member / Customer
Member / العميل,Member / العميل,Member Contract
Member Activity,Member Activity
Member Analytics,Member Analytics
Member Bundle,Member Bundle
Member check-in/check-out,Member check-in/check-out
Member Contract,Member Contract,DocType
Member Credit Wallet,Member Credit Wallet,DocType
Member Details / بيانات العميل,Member Details / بيانات العميل,Member Contract
Member Directory,Member Directory
Member Email,Member Email,Field
Member Events,Member Events
Member Growth,Member Growth
Member Name,Member Name,Field
Member Name / اسم العميل,Member Name / اسم العميل,Member Contract
Member not found,Member not found
Member Signature / توقيع العميل,Member Signature / توقيع العميل,Member Contract
Member Skill,Member Skill
Member Skills — مهارات العضو,Member Skills — مهارات العضو
Member Tier,Member Tier
Member — العضو,Member — العضو,ARK Live Dialog
Members,Members
Members / الأعضاء,Members / الأعضاء
"Members browse available spaces, create bookings, and go through the confirmation and check-in flow.","Members browse available spaces, create bookings, and go through the confirmation and check-in flow."
Members can list their skills and expertise for the community directory and networking.,Members can list their skills and expertise for the community directory and networking.
"Members can share knowledge, ask questions, and post announcements on the community board.","Members can share knowledge, ask questions, and post announcements on the community board."
"Members choose a plan, register, and enjoy active membership with renewal and upgrade options.","Members choose a plan, register, and enjoy active membership with renewal and upgrade options."
"Members connect, share events, and build a vibrant co-working community.","Members connect, share events, and build a vibrant co-working community."
Members will appear here when they connect with each other,Members will appear here when they connect with each other
Membership,Membership,DocType
Membership / العضوية,Membership / العضوية,Member Contract
Membership Analytics,Membership Analytics,Report
Membership Card,Membership Card,Print Format
Membership created: {0},Membership created: {0}
Membership Credit Applied,Membership Credit Applied
Membership dashboard,Membership dashboard
Membership Details,Membership Details,Portal
Membership Distribution,Membership Distribution,Dashboard Chart
Membership Expiring Soon,Membership Expiring Soon,Notification
Membership Expiring Soon — {{ doc.membership_plan }},Membership Expiring Soon — {{ doc.membership_plan }},Notification Subject
Membership Expiry Reminder,Membership Expiry Reminder,Notification
Membership Expiry Reminder — {0} days,Membership Expiry Reminder — {0} days,Notification
Membership Lifecycle,Membership Lifecycle
Membership lifecycle: from plan selection to renewal.,Membership lifecycle: from plan selection to renewal.
Membership Payment / دفعة عضوية,Membership Payment / دفعة عضوية,Receipt Type
Membership Plan,Membership Plan,DocType
Membership plan {0} — {1},Membership plan {0} — {1},Info
Membership Plans — خطط العضوية,Membership Plans — خطط العضوية
Membership Prefix,Membership Prefix,Settings
Membership Receipt,Membership Receipt,Print Format
Membership renewed! New membership: {0},Membership renewed! New membership: {0}
Membership Revenue,Membership Revenue,Report
Membership Revenue / إيرادات العضويات,Membership Revenue / إيرادات العضويات
Membership transferred from {0} to {1},Membership transferred from {0} to {1}
Membership transferred to {0},Membership transferred to {0}
Membership Welcome,Membership Welcome,Notification
Membership {0} created! Credit: {1},Membership {0} created! Credit: {1}
Membership {0} — Plan: {1} ({2}),Membership {0} — Plan: {1} ({2}),Billing
Membership — عضوية,Membership — عضوية,Legend
Memberships,Memberships,Report
Memberships — العضويات,Memberships — العضويات
Message / الرسالة,Message / الرسالة
Messaging,Messaging
Meta,Meta,Section
Method,Method
Min Hours,Min Hours
Minimum Rate,Minimum Rate
Minimum Rate Floor,Minimum Rate Floor
Mode,Mode
Module Map — خريطة الوحدات,Module Map — خريطة الوحدات
Module Name,Module Name,Training Module
Module Structure,Module Structure
"Module, Action, Field, Report","Module, Action, Field, Report"
Mon,Mon
Monday,Monday
Month,Month,Report
month,month
Month Revenue,Month Revenue
Monthly,Monthly,Booking Type
Monthly / شهري,Monthly / شهري,Payment Billing Cycle
Monthly Bookings,Monthly Bookings,Dashboard Chart
Monthly Budget,Monthly Budget,Workspace Lead
Monthly Price,Monthly Price,Amenity
Monthly price must be greater than zero,Monthly price must be greater than zero,Validation
Monthly Rate,Monthly Rate,Co-working Space
Monthly Revenue,Monthly Revenue,Number Card
Move,Move
Move Booking — نقل الحجز,Move Booking — نقل الحجز
Move failed,Move failed
Move to Another Space,Move to Another Space
Moving booking…,Moving booking…
Multi-Branch Centralized,Multi-Branch Centralized
Multi-Branch Management,Multi-Branch Management
Multi-Location / تعدد الفروع,Multi-Location / تعدد الفروع
Multi-Vendor Marketplace,Multi-Vendor Marketplace
"Multi-vendor marketplace for co-working services, supplies, equipment rental. Cross-branch inventory and fulfillment.","Multi-vendor marketplace for co-working services, supplies, equipment rental. Cross-branch inventory and fulfillment."
"Multiple print formats available: bilingual (AR/EN), Arabic-only, and English-only.","Multiple print formats available: bilingual (AR/EN), Arabic-only, and English-only."
Multiplier,Multiplier
Multiplier must be greater than zero,Multiplier must be greater than zero
My Connections,My Connections
My Memberships,My Memberships
My Payments,My Payments
My Profile,My Profile,Portal
My Profile — ARKSpace,My Profile — ARKSpace,Portal
m²,m²,Unit
National ID,National ID
National ID / البطاقة الشخصية,National ID / البطاقة الشخصية,Legal Document Type
Navigation History,Navigation History
Need at least 3 months of data,Need at least 3 months of data
Need Follow Up,Need Follow Up,Tour Outcome
Need more help?,Need more help?
Negotiating,Negotiating,Status
Net Amount,Net Amount,Space Booking
Net Amount / الصافي,Net Amount / الصافي,Member Contract
Net Growth,Net Growth,Report
Net Received,Net Received
Networking,Networking
Networking Request,Networking Request
Networking Request Accepted,Networking Request Accepted
Networking — التواصل,Networking — التواصل
New,New,Status
New Booking,New Booking,Button
New Bookings / حجوزات جديدة,New Bookings / حجوزات جديدة
New Community Post,New Community Post
New End,New End
New End Time,New End Time
New Members,New Members
New Members / أعضاء جدد,New Members / أعضاء جدد
New Networking Request,New Networking Request
New Plan,New Plan
New Post,New Post
New Space,New Space
New Start,New Start
New → Active → Expiring → Expired. Auto-renewal and manual renewal supported.,New → Active → Expiring → Expired. Auto-renewal and manual renewal supported.
Next,Next
Next Follow Up,Next Follow Up,Workspace Lead
No,No,Field
No account found,No account found
No active memberships,No active memberships,Portal
No analytics data available for the selected period.,No analytics data available for the selected period.
No attendees registered yet,No attendees registered yet
No available spaces found,No available spaces found
No Branch,No Branch
No branch data available,No branch data available
No community data yet,No community data yet
No free spaces found for this time slot.,No free spaces found for this time slot.
No invoices found,No invoices found
No linked customer account found. Contact support to link your account.,No linked customer account found. Contact support to link your account.,Portal
No linked Customer for {0}. Invoice not created.,No linked Customer for {0}. Invoice not created.,Billing
No linked Customer found for {0}. Sales Invoice was not created.,No linked Customer found for {0}. Sales Invoice was not created.,Billing
No members found,No members found
No membership found,No membership found,Portal
No online payments,No online payments
No other plans available.,No other plans available.
No Plan (Free Account),No Plan (Free Account)
No posts yet,No posts yet
No posts yet. Be the first to share!,No posts yet. Be the first to share!
No profile data,No profile data
No recent bookings,No recent bookings,Portal
No relationships found,No relationships found
No Show,No Show,Status
No Shows / عدم الحضور,No Shows / عدم الحضور
No space types defined,No space types defined
No spaces available,No spaces available,Portal
No spaces available at the moment.,No spaces available at the moment.,Portal
No spaces found,No spaces found,Floor Plan
No spaces of this type exist. Create some first.,No spaces of this type exist. Create some first.
No upcoming bookings,No upcoming bookings,Portal
No upcoming events,No upcoming events
No {0} rate configured for space {1},No {0} rate configured for space {1},Validation
Not enough data for forecasting (need 14+ days),Not enough data for forecasting (need 14+ days)
Not Interested,Not Interested,Tour Outcome
Notarized Document / مستند موثق,Notarized Document / مستند موثق,Legal Document Type
Notes,Notes,Field
Notes / ملاحظات,Notes / ملاحظات,Member Contract
Notes — ملاحظات,Notes — ملاحظات,ARK Live Dialog
Notifications,Notifications
Number / الرقم,Number / الرقم,Contract Legal Document
Numbering,Numbering,Settings Section
Occupancy,Occupancy
Occupancy %,Occupancy %,Report
Occupancy Heatmap,Occupancy Heatmap
Occupancy Rate,Occupancy Rate
Occupancy Rate / نسبة الإشغال,Occupancy Rate / نسبة الإشغال
Occupancy Report,Occupancy Report
Occupied,Occupied,Status
Occupied Spaces / المساحات المشغولة,Occupied Spaces / المساحات المشغولة
Occupied — مشغول,Occupied — مشغول,Legend
Off-Peak Discount,Off-Peak Discount
Office Rental,Office Rental,Contract Type
Onboarding,Onboarding,Training Category
one-time,one-time
One-time / مرة واحدة,One-time / مرة واحدة,Payment Billing Cycle
Online,Online
Online / إلكتروني,Online / إلكتروني,Payment Method
Online Pay,Online Pay
Online Payment,Online Payment
Online payment via {0} — {1},Online payment via {0} — {1}
Online payment {0} failed — {1},Online payment {0} failed — {1}
Online Payments,Online Payments
Online payments are not enabled. Please contact the administrator.,Online payments are not enabled. Please contact the administrator.
Online Payments — الدفع الإلكتروني,Online Payments — الدفع الإلكتروني
Online Session,Online Session,Training Session
Only active memberships can be transferred,Only active memberships can be transferred
Only active memberships can be upgraded,Only active memberships can be upgraded
Only Checked In bookings can be checked out. Current status: {0},Only Checked In bookings can be checked out. Current status: {0},Validation
Only checked-in bookings can be checked out.,Only checked-in bookings can be checked out.
Only completed payments can be refunded,Only completed payments can be refunded
Only confirmed bookings can be checked in.,Only confirmed bookings can be checked in.
Only Confirmed bookings can be checked in. Current status: {0},Only Confirmed bookings can be checked in. Current status: {0},Validation
Only submitted bookings can be extended.,Only submitted bookings can be extended.
Only submitted bookings can be moved.,Only submitted bookings can be moved.
Only submitted bookings can be split.,Only submitted bookings can be split.
Only submitted memberships can be renewed,Only submitted memberships can be renewed
Only the recipient can accept this request,Only the recipient can accept this request
Only the recipient can decline this request,Only the recipient can decline this request
Open Booking,Open Booking
Open for Registration,Open for Registration
Open in Form,Open in Form
Open Source,Open Source
Open Space,Open Space,Button
Opening Time / وقت الافتتاح,Opening Time / وقت الافتتاح
Opening time must be before closing time,Opening time must be before closing time
Operations,Operations
Operations / العمليات,Operations / العمليات
Operations Bundle,Operations Bundle
optional — you can choose later,optional — you can choose later
"Organize spaces by type: Hot Desk, Private Office, Meeting Room, Event Hall, Studio, etc.","Organize spaces by type: Hot Desk, Private Office, Meeting Room, Event Hall, Studio, etc."
"Organize training content into modules — each module contains sessions, resources, and assessments.","Organize training content into modules — each module contains sessions, resources, and assessments."
Organizer / المنظم,Organizer / المنظم
organizes,organizes
Other,Other,Source
Other / أخرى,Other / أخرى,Legal Document Type
Other Booking,Other Booking
Other Revenue / إيرادات أخرى,Other Revenue / إيرادات أخرى
Outcome,Outcome,Workspace Tour
Outstanding,Outstanding
Override Rate,Override Rate
Override rate cannot be negative,Override rate cannot be negative
Overview — نظرة عامة,Overview — نظرة عامة
pages/month,pages/month
Paid,Paid
Panel,Panel
Parent,Parent,Relation Type
Part 1 stays in,Part 1 stays in
Part 2 moves to the space you choose.,Part 2 moves to the space you choose.
Partially Refunded,Partially Refunded
Partner,Partner,Source
Pass,Pass
Pass Date,Pass Date
Pass Type,Pass Type
Passes & Visitors / التصاريح والزوار,Passes & Visitors / التصاريح والزوار
Passes expire at end of business day automatically.,Passes expire at end of business day automatically.
Passport,Passport
Passport / جواز السفر,Passport / جواز السفر,Legal Document Type
Past Events,Past Events
Past Memberships,Past Memberships
